indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,indoor_heat_index,outdoor_heat_index,dew_point,temp_discrepancy,humidity_discrepancy,heat_stress_risk,comfort_status,projected_temp_4h
24.82,98.0,25.75,99.0,25.92,27.59,24.48,0.93,1.0,1,High Heat Stress Risk,27.46
26.91,66.59,26.85,80.74,28.44,29.47,20.15,-0.06,14.15,0,Optimal Thermal Comfort,30.52
35.14,58.08,41.14,61.97,44.54,69.31,25.63,6.0,3.89,1,High Heat Stress Risk,41.34
33.56,73.52,36.2,75.6,47.0,58.84,28.16,2.64,2.08,1,High Heat Stress Risk,39.84
28.66,68.03,32.13,71.95,31.68,41.53,22.16,3.47,3.92,1,High Heat Stress Risk,33.78
27.14,67.25,29.55,84.14,28.85,37.4,20.53,2.41,16.89,0,Optimal Thermal Comfort,31.81
27.46,69.59,31.06,78.18,29.61,40.43,21.39,3.6,8.59,0,Optimal Thermal Comfort,31.27
29.33,87.71,37.21,94.86,37.62,81.19,27.07,7.88,7.15,1,High Heat Stress Risk,34.04
23.11,47.86,29.16,55.54,22.73,30.62,11.45,6.05,7.68,0,Optimal Thermal Comfort,27.73
26.02,67.92,32.21,86.11,26.45,47.96,19.63,6.19,18.19,0,Optimal Thermal Comfort,29.83
20.66,50.42,21.6,53.3,20.1,21.21,9.99,0.94,2.88,0,Optimal Thermal Comfort,23.5
28.52,68.94,30.07,87.31,31.54,40.11,22.25,1.55,18.37,1,High Heat Stress Risk,33.41
29.46,50.52,27.13,60.6,30.35,28.29,18.09,-2.33,10.08,1,High Heat Stress Risk,32.79
25.16,56.78,27.5,64.08,25.21,29.12,15.97,2.34,7.3,0,Optimal Thermal Comfort,30.49
32.98,58.31,39.38,85.57,38.87,85.06,23.68,6.4,27.26,1,High Heat Stress Risk,39.8
22.34,74.2,27.73,74.78,22.57,30.74,17.52,5.39,0.58,0,Optimal Thermal Comfort,25.32
21.44,73.48,25.13,79.33,21.56,25.77,16.5,3.69,5.85,0,Optimal Thermal Comfort,24.51
27.85,46.43,32.0,45.69,27.99,33.39,15.29,4.15,-0.74,0,Optimal Thermal Comfort,30.94
30.98,62.69,33.59,78.33,35.49,49.6,23.01,2.61,15.64,1,High Heat Stress Risk,35.43
33.4,53.13,38.07,74.3,38.11,66.48,22.53,4.67,21.17,1,High Heat Stress Risk,39.69
25.26,46.27,31.22,67.29,25.05,37.36,12.89,5.96,21.02,0,Optimal Thermal Comfort,29.63
31.1,59.29,31.58,76.97,34.88,41.69,22.2,0.48,17.68,1,High Heat Stress Risk,36.18
26.85,58.14,31.74,65.16,27.77,38.04,17.92,4.89,7.02,0,Optimal Thermal Comfort,30.47
26.34,92.33,32.69,98.09,29.06,56.75,24.99,6.35,5.76,1,High Heat Stress Risk,31.84
30.36,67.41,33.6,63.38,35.27,42.47,23.63,3.24,-4.03,1,High Heat Stress Risk,34.98
29.48,44.78,35.29,68.55,29.63,50.56,16.2,5.81,23.77,1,High Heat Stress Risk,34.78
21.01,54.94,31.68,66.96,20.6,38.46,11.6,10.67,12.02,0,Optimal Thermal Comfort,25.69
32.61,74.77,36.57,79.58,44.26,63.6,27.53,3.96,4.81,1,High Heat Stress Risk,37.14
32.24,88.11,37.35,99.0,49.07,86.53,30.01,5.11,10.89,1,High Heat Stress Risk,36.98
24.62,42.18,27.13,43.38,24.24,27.14,10.91,2.51,1.2,0,Optimal Thermal Comfort,29.42
28.5,38.5,33.12,50.05,28.0,36.55,12.98,4.62,11.55,0,Optimal Thermal Comfort,33.77
28.88,85.39,34.14,92.59,35.58,60.94,26.17,5.26,7.2,1,High Heat Stress Risk,34.79
27.99,66.87,32.64,80.16,30.24,46.83,21.25,4.65,13.29,1,High Heat Stress Risk,33.13
24.91,51.15,26.76,59.17,24.79,27.73,14.11,1.85,8.02,0,Optimal Thermal Comfort,29.03
24.45,68.68,29.12,66.3,24.74,32.3,18.31,4.67,-2.38,0,Optimal Thermal Comfort,27.52
26.9,29.05,34.47,38.12,26.4,35.75,7.37,7.57,9.07,0,Optimal Thermal Comfort,31.87
31.46,62.04,36.69,78.41,36.41,63.25,23.29,5.23,16.37,1,High Heat Stress Risk,36.94
29.07,66.1,35.48,74.38,32.17,54.91,22.08,6.41,8.28,1,High Heat Stress Risk,35.86
25.59,73.55,29.25,87.87,26.13,37.39,20.5,3.66,14.32,0,Optimal Thermal Comfort,30.49
29.93,49.33,35.86,49.98,30.84,42.77,18.14,5.93,0.65,1,High Heat Stress Risk,36.46
16.18,63.07,21.02,71.37,15.5,21.04,9.14,4.84,8.3,0,Optimal Thermal Comfort,19.78
31.37,50.43,33.38,54.25,33.33,38.43,19.81,2.01,3.82,1,High Heat Stress Risk,35.84
20.39,65.19,25.32,79.29,20.19,25.98,13.63,4.93,14.1,0,Optimal Thermal Comfort,24.28
25.62,50.81,27.54,59.54,25.56,28.75,14.66,1.92,8.73,0,Optimal Thermal Comfort,29.93
22.75,56.9,25.49,70.57,22.57,25.94,13.75,2.74,13.67,0,Optimal Thermal Comfort,25.87
22.08,49.55,26.72,66.21,21.64,28.13,11.03,4.64,16.66,0,Optimal Thermal Comfort,25.8
31.41,70.14,36.29,83.83,38.77,65.62,25.3,4.88,13.69,1,High Heat Stress Risk,36.7
25.22,72.73,26.69,83.28,25.7,29.32,19.97,1.47,10.55,0,Optimal Thermal Comfort,30.43
28.32,59.07,34.94,60.08,29.82,44.91,19.54,6.62,1.01,0,Optimal Thermal Comfort,32.0
26.82,62.48,32.34,70.96,28.02,41.8,19.04,5.52,8.48,0,Optimal Thermal Comfort,32.58
28.81,43.89,31.39,48.39,28.77,32.94,15.28,2.58,4.5,0,Optimal Thermal Comfort,32.82
27.29,58.25,27.96,64.17,28.31,29.86,18.36,0.67,5.92,0,Optimal Thermal Comfort,30.45
22.12,61.37,25.99,67.06,21.99,26.4,14.33,3.87,5.69,0,Optimal Thermal Comfort,26.9
30.79,94.76,33.96,95.91,45.73,62.3,29.85,3.17,1.15,1,High Heat Stress Risk,36.43
25.12,48.1,29.58,41.92,24.94,29.42,13.36,4.46,-6.18,0,Optimal Thermal Comfort,30.5
21.08,80.3,24.45,83.79,21.34,25.14,17.55,3.37,3.49,1,High Heat Stress Risk,25.35
25.37,74.46,24.96,84.41,25.91,25.72,20.49,-0.41,9.95,0,Optimal Thermal Comfort,30.66
32.7,65.51,36.01,63.9,40.75,50.4,25.37,3.31,-1.61,1,High Heat Stress Risk,38.52
30.23,83.98,33.73,92.6,39.61,58.79,27.21,3.5,8.62,1,High Heat Stress Risk,35.17
25.68,66.65,31.33,89.4,26.04,45.79,19.0,5.65,22.75,0,Optimal Thermal Comfort,30.64
25.67,66.86,28.27,83.04,26.04,33.32,19.04,2.6,16.18,0,Optimal Thermal Comfort,30.84
25.78,61.34,33.84,82.16,26.02,52.79,17.77,8.06,20.82,0,Optimal Thermal Comfort,30.27
34.89,77.29,34.69,88.73,54.31,61.1,30.31,-0.2,11.44,1,High Heat Stress Risk,39.6
28.45,75.71,35.67,92.96,32.5,69.82,23.73,7.22,17.25,1,High Heat Stress Risk,33.57
28.63,54.18,32.32,57.25,29.67,36.98,18.45,3.69,3.07,0,Optimal Thermal Comfort,31.9
30.92,45.51,37.09,49.18,31.67,45.6,17.76,6.17,3.67,1,High Heat Stress Risk,36.59
27.91,59.46,32.29,47.42,29.26,34.27,19.27,4.38,-12.04,0,Optimal Thermal Comfort,31.34
26.02,52.0,32.84,69.4,26.04,42.71,15.39,6.82,17.4,0,Optimal Thermal Comfort,30.99
26.25,61.21,29.56,81.26,26.53,36.67,18.17,3.31,20.05,0,Optimal Thermal Comfort,31.33
26.73,77.47,28.4,81.82,28.96,33.45,22.45,1.67,4.35,1,High Heat Stress Risk,30.63
26.86,56.28,34.33,62.88,27.66,44.4,17.41,7.47,6.6,0,Optimal Thermal Comfort,33.27
29.76,61.46,33.7,64.31,32.66,43.16,21.54,3.94,2.85,1,High Heat Stress Risk,33.72
27.2,62.73,31.91,74.1,28.56,41.67,19.46,4.71,11.37,0,Optimal Thermal Comfort,32.88
29.78,72.61,36.82,89.54,35.12,73.55,24.32,7.04,16.93,1,High Heat Stress Risk,35.81
26.69,33.91,28.52,29.34,26.3,27.45,9.47,1.83,-4.57,0,Optimal Thermal Comfort,29.68
27.3,54.42,32.87,65.99,28.03,41.42,17.28,5.57,11.57,0,Optimal Thermal Comfort,34.26
19.41,64.64,22.25,71.07,19.09,22.39,12.57,2.84,6.43,0,Optimal Thermal Comfort,22.7
30.48,77.0,34.38,86.35,38.24,57.9,25.98,3.9,9.35,1,High Heat Stress Risk,34.98
28.32,55.85,32.68,67.79,29.44,41.57,18.64,4.36,11.94,0,Optimal Thermal Comfort,32.17
30.79,38.54,31.54,45.63,30.45,32.63,15.03,0.75,7.09,1,High Heat Stress Risk,35.36
16.0,69.75,18.4,77.47,15.48,18.32,10.47,2.4,7.72,0,Optimal Thermal Comfort,18.66
34.94,54.06,42.24,60.95,42.19,73.28,24.24,7.3,6.89,1,High Heat Stress Risk,41.35
26.47,47.13,32.71,62.91,26.4,39.81,14.27,6.24,15.78,0,Optimal Thermal Comfort,31.15
31.21,54.2,35.27,65.84,33.88,48.95,20.84,4.06,11.64,1,High Heat Stress Risk,36.98
23.05,59.69,27.81,69.85,22.97,30.28,14.77,4.76,10.16,0,Optimal Thermal Comfort,26.93
29.33,54.44,32.85,53.41,30.72,36.98,19.17,3.52,-1.03,1,High Heat Stress Risk,32.81
23.0,34.43,30.32,40.09,22.25,30.08,6.47,7.32,5.66,0,Optimal Thermal Comfort,27.44
24.63,73.21,28.37,88.45,25.06,34.63,19.5,3.74,15.24,0,Optimal Thermal Comfort,27.11
34.27,77.94,39.01,86.72,52.12,84.03,29.85,4.74,8.78,1,High Heat Stress Risk,40.39
26.28,70.14,33.11,83.59,27.71,50.46,20.39,6.83,13.45,0,Optimal Thermal Comfort,30.51
27.83,47.78,30.24,69.53,28.08,35.51,15.72,2.41,21.75,0,Optimal Thermal Comfort,32.49
30.31,59.48,38.09,75.77,33.32,67.87,21.52,7.78,16.29,1,High Heat Stress Risk,37.01
28.88,61.92,29.56,71.12,31.12,34.24,20.83,0.68,9.2,1,High Heat Stress Risk,32.6
27.57,69.48,35.52,74.15,29.8,54.92,21.47,7.95,4.67,0,Optimal Thermal Comfort,33.69
28.39,70.35,31.73,59.7,31.49,36.37,22.46,3.34,-10.65,1,High Heat Stress Risk,32.82
36.13,52.82,39.77,60.06,44.8,61.77,24.95,3.64,7.24,1,High Heat Stress Risk,43.41
26.78,63.02,26.63,69.08,28.01,28.19,19.14,-0.15,6.06,0,Optimal Thermal Comfort,30.5
27.76,67.72,30.92,79.14,29.94,40.31,21.23,3.16,11.42,0,Optimal Thermal Comfort,31.77
30.99,80.2,32.8,87.54,40.91,51.25,27.16,1.81,7.34,1,High Heat Stress Risk,36.43
31.2,70.81,34.0,76.9,38.4,50.43,25.25,2.8,6.09,1,High Heat Stress Risk,35.97
31.51,71.86,35.39,67.02,39.63,50.04,25.8,3.88,-4.84,1,High Heat Stress Risk,36.19
29.43,63.05,35.83,64.5,32.32,50.12,21.65,6.4,1.45,1,High Heat Stress Risk,34.45
22.66,79.63,27.33,91.71,23.06,31.92,18.95,4.67,12.08,1,High Heat Stress Risk,26.73
33.21,67.12,38.11,88.49,42.89,80.33,26.26,4.9,21.37,1,High Heat Stress Risk,39.93
22.64,51.24,24.32,59.0,22.3,24.35,12.05,1.68,7.76,0,Optimal Thermal Comfort,24.84
28.15,79.54,30.32,90.5,32.4,42.13,24.27,2.17,10.96,1,High Heat Stress Risk,32.72
24.13,70.72,32.47,86.37,24.45,49.19,18.47,8.34,15.65,0,Optimal Thermal Comfort,29.47
26.76,56.46,29.27,58.88,27.57,31.31,17.37,2.51,2.42,0,Optimal Thermal Comfort,31.3
28.25,56.01,36.26,67.26,29.36,53.38,18.62,8.01,11.25,0,Optimal Thermal Comfort,34.67
28.22,65.71,31.86,68.65,30.5,39.53,21.18,3.64,2.94,1,High Heat Stress Risk,32.94
28.6,67.79,32.81,82.78,31.52,48.79,22.05,4.21,14.99,1,High Heat Stress Risk,33.38
33.13,64.47,39.79,74.1,41.56,74.97,25.51,6.66,9.63,1,High Heat Stress Risk,39.54
28.72,65.89,35.85,76.63,31.45,58.03,21.7,7.13,10.74,1,High Heat Stress Risk,34.17
26.07,83.25,30.02,85.88,27.93,39.48,23.0,3.95,2.63,1,High Heat Stress Risk,30.28
30.66,75.39,33.97,89.2,38.28,57.77,25.79,3.31,13.81,1,High Heat Stress Risk,36.14
31.52,64.38,35.59,88.52,37.24,65.7,23.96,4.07,24.14,1,High Heat Stress Risk,36.37
22.34,73.77,27.31,74.71,22.56,29.87,17.42,4.97,0.94,0,Optimal Thermal Comfort,25.98
29.27,49.09,35.52,55.05,29.9,44.18,17.46,6.25,5.96,1,High Heat Stress Risk,34.2
29.66,66.97,33.87,77.21,33.57,50.09,22.86,4.21,10.24,1,High Heat Stress Risk,35.76
25.87,84.62,31.49,99.0,27.55,50.99,23.07,5.62,14.38,1,High Heat Stress Risk,28.18
32.23,59.27,40.2,63.58,37.39,66.67,23.25,7.97,4.31,1,High Heat Stress Risk,38.56
26.43,51.4,31.51,38.66,26.47,31.38,15.58,5.08,-12.74,0,Optimal Thermal Comfort,31.18
27.48,53.85,32.39,72.54,28.19,42.59,17.28,4.91,18.69,0,Optimal Thermal Comfort,31.08
26.34,48.38,27.05,62.58,26.29,28.34,14.56,0.71,14.2,0,Optimal Thermal Comfort,30.63
27.06,52.19,25.21,47.62,27.61,25.03,16.4,-1.85,-4.57,0,Optimal Thermal Comfort,31.2
22.83,57.37,27.93,61.31,22.67,29.49,13.96,5.1,3.94,0,Optimal Thermal Comfort,27.46
21.53,44.43,25.51,64.69,20.9,25.81,8.9,3.98,20.26,0,Optimal Thermal Comfort,23.37
33.06,62.2,36.08,81.55,40.49,62.74,24.84,3.02,19.35,1,High Heat Stress Risk,39.5
23.78,73.28,28.54,88.82,24.13,35.25,18.7,4.76,15.54,0,Optimal Thermal Comfort,27.51
23.23,50.65,27.29,57.83,22.93,28.28,12.42,4.06,7.18,0,Optimal Thermal Comfort,27.84
18.82,80.99,25.61,90.11,18.87,26.58,15.48,6.79,9.12,1,High Heat Stress Risk,23.22
24.57,68.38,28.97,75.9,24.87,33.8,18.35,4.4,7.52,0,Optimal Thermal Comfort,28.26
21.97,74.88,24.45,91.84,22.18,25.35,17.3,2.48,16.96,0,Optimal Thermal Comfort,26.13
33.24,53.78,39.72,55.71,37.96,58.07,22.58,6.48,1.93,1,High Heat Stress Risk,38.91
30.84,72.68,34.54,75.14,37.97,51.57,25.35,3.7,2.46,1,High Heat Stress Risk,34.47
24.39,48.35,29.8,64.43,24.15,33.34,12.77,5.41,16.08,0,Optimal Thermal Comfort,29.74
35.56,73.13,38.66,81.3,54.42,76.17,29.98,3.1,8.17,1,High Heat Stress Risk,40.78
30.73,64.15,33.44,82.99,35.3,51.54,23.16,2.71,18.84,1,High Heat Stress Risk,35.11
25.77,68.92,30.16,72.38,26.2,36.04,19.62,4.39,3.46,0,Optimal Thermal Comfort,29.99
17.5,47.31,21.73,55.39,16.54,21.4,6.15,4.23,8.08,0,Optimal Thermal Comfort,20.96
35.71,50.81,41.01,52.39,42.76,60.1,23.91,5.3,1.58,1,High Heat Stress Risk,41.82
21.72,69.47,25.3,78.02,21.76,25.92,15.88,3.58,8.55,0,Optimal Thermal Comfort,25.93
20.75,50.15,20.72,47.56,20.19,20.09,9.99,-0.03,-2.59,0,Optimal Thermal Comfort,22.85
30.89,67.79,34.09,72.63,36.67,48.45,24.23,3.2,4.84,1,High Heat Stress Risk,35.45
36.27,44.91,42.3,42.64,41.59,56.55,22.38,6.03,-2.27,1,High Heat Stress Risk,42.53
32.26,72.6,35.78,86.31,42.2,64.96,26.69,3.52,13.71,1,High Heat Stress Risk,39.05
29.14,46.59,32.78,60.47,29.43,39.13,16.52,3.64,13.88,1,High Heat Stress Risk,33.97
29.26,68.9,35.73,64.43,33.09,49.74,22.95,6.47,-4.47,1,High Heat Stress Risk,35.43
30.24,69.82,32.81,88.32,35.58,51.72,24.1,2.57,18.5,1,High Heat Stress Risk,35.19
29.88,53.29,30.54,80.52,31.4,39.53,19.33,0.66,27.23,1,High Heat Stress Risk,34.1
28.07,69.28,31.9,78.12,30.71,43.23,21.9,3.83,8.84,1,High Heat Stress Risk,32.67
27.4,65.26,30.48,68.95,29.08,35.96,20.29,3.08,3.69,0,Optimal Thermal Comfort,31.85
26.76,55.26,28.74,84.95,27.5,35.06,17.03,1.98,29.69,0,Optimal Thermal Comfort,31.52
24.13,49.39,27.93,48.0,23.89,28.2,12.86,3.8,-1.39,0,Optimal Thermal Comfort,29.35
25.93,37.47,31.26,46.12,25.56,32.29,10.3,5.33,8.65,0,Optimal Thermal Comfort,30.89
20.57,66.37,24.75,76.22,20.42,25.27,14.08,4.18,9.85,0,Optimal Thermal Comfort,25.17
26.63,42.44,31.53,61.03,26.46,36.29,12.81,4.9,18.59,0,Optimal Thermal Comfort,30.64
23.24,63.19,31.61,74.39,23.27,40.83,15.84,8.37,11.2,0,Optimal Thermal Comfort,27.67
22.81,58.71,26.22,63.47,22.68,26.55,14.29,3.41,4.76,0,Optimal Thermal Comfort,26.2
27.68,70.49,32.52,71.86,30.12,42.72,21.81,4.84,1.37,1,High Heat Stress Risk,32.79
32.29,58.22,35.32,64.16,37.2,48.2,23.01,3.03,5.94,1,High Heat Stress Risk,37.32
30.49,57.88,32.74,58.83,33.33,38.46,21.24,2.25,0.95,1,High Heat Stress Risk,35.95
21.03,71.15,23.89,80.01,21.05,24.42,15.6,2.86,8.86,0,Optimal Thermal Comfort,23.92
23.24,66.19,26.34,70.46,23.35,27.82,16.57,3.1,4.27,0,Optimal Thermal Comfort,27.22
30.57,65.95,35.6,63.25,35.39,48.63,23.47,5.03,-2.7,1,High Heat Stress Risk,36.43
23.27,67.87,32.87,85.78,23.42,50.61,16.99,9.6,17.91,0,Optimal Thermal Comfort,26.65
26.15,42.81,28.7,47.57,25.94,29.02,12.51,2.55,4.76,0,Optimal Thermal Comfort,32.05
29.09,71.46,32.33,70.45,33.21,41.57,23.39,3.24,-1.01,1,High Heat Stress Risk,33.73
23.32,69.66,27.38,76.89,23.53,30.25,17.45,4.06,7.23,0,Optimal Thermal Comfort,25.91
27.4,49.29,32.51,58.3,27.76,37.74,15.82,5.11,9.01,0,Optimal Thermal Comfort,32.4
21.93,58.95,26.74,54.35,21.72,27.42,13.53,4.81,-4.6,0,Optimal Thermal Comfort,25.97
24.71,61.51,31.87,72.5,24.84,40.94,16.8,7.16,10.99,0,Optimal Thermal Comfort,29.43
28.22,60.32,26.83,60.97,29.82,27.93,19.79,-1.39,0.65,0,Optimal Thermal Comfort,32.99
20.95,66.17,19.66,87.51,20.83,19.97,14.39,-1.29,21.34,0,Optimal Thermal Comfort,24.46
28.67,79.89,31.73,92.32,33.82,48.87,24.85,3.06,12.43,1,High Heat Stress Risk,33.65
26.93,75.52,33.65,81.02,29.19,51.32,22.23,6.72,5.5,1,High Heat Stress Risk,32.32
29.1,45.6,29.7,48.51,29.27,30.4,16.14,0.6,2.91,1,High Heat Stress Risk,33.48
27.85,69.78,25.13,77.49,30.35,25.72,21.81,-2.72,7.71,1,High Heat Stress Risk,32.95
32.18,78.61,37.7,91.71,44.42,81.11,27.98,5.52,13.1,1,High Heat Stress Risk,36.73
27.48,66.84,32.24,75.14,29.37,43.16,20.75,4.76,8.3,0,Optimal Thermal Comfort,32.42
25.37,75.64,27.06,82.51,25.94,30.12,20.75,1.69,6.87,1,High Heat Stress Risk,29.48
27.46,87.15,29.4,96.09,31.7,40.27,25.13,1.94,8.94,1,High Heat Stress Risk,32.48
29.06,74.8,31.03,78.77,33.8,40.54,24.12,1.97,3.97,1,High Heat Stress Risk,33.08
27.19,65.12,31.64,71.04,28.75,39.73,20.06,4.45,5.92,0,Optimal Thermal Comfort,30.63
27.15,75.06,29.91,67.92,29.58,34.34,22.34,2.76,-7.14,1,High Heat Stress Risk,31.75
24.33,63.81,29.67,79.61,24.48,36.57,17.03,5.34,15.8,0,Optimal Thermal Comfort,28.99
24.48,62.3,22.12,73.04,24.61,22.29,16.79,-2.36,10.74,0,Optimal Thermal Comfort,28.92
21.67,57.61,23.9,60.31,21.4,23.92,12.94,2.23,2.7,0,Optimal Thermal Comfort,24.3
33.65,81.54,35.26,99.0,51.62,72.5,30.04,1.61,17.46,1,High Heat Stress Risk,39.81
22.27,51.77,25.88,60.92,21.9,26.11,11.86,3.61,9.15,0,Optimal Thermal Comfort,27.93
24.37,81.15,27.33,81.88,24.98,30.7,20.92,2.96,0.73,1,High Heat Stress Risk,28.19
24.27,68.25,30.31,83.17,24.53,39.62,18.04,6.04,14.92,0,Optimal Thermal Comfort,27.85
30.4,44.51,30.32,55.99,30.78,32.63,16.94,-0.08,11.48,1,High Heat Stress Risk,34.64
25.88,66.6,30.18,78.05,26.26,37.65,19.18,4.3,11.45,0,Optimal Thermal Comfort,30.42
31.74,35.75,37.23,41.06,31.25,42.15,14.7,5.49,5.31,1,High Heat Stress Risk,37.75
24.44,69.82,32.91,81.7,24.76,48.65,18.56,8.47,11.88,0,Optimal Thermal Comfort,28.93
28.06,73.07,31.15,79.6,31.21,41.24,22.77,3.09,6.53,1,High Heat Stress Risk,33.9
23.83,54.6,28.77,67.27,23.69,31.77,14.12,4.94,12.67,0,Optimal Thermal Comfort,27.31
35.15,63.54,35.2,57.76,47.3,44.56,27.17,0.05,-5.78,1,High Heat Stress Risk,39.13
22.49,86.43,21.19,91.67,23.05,21.76,20.11,-1.3,5.24,1,High Heat Stress Risk,26.5
28.18,55.68,34.32,77.09,29.23,51.82,18.46,6.14,21.41,0,Optimal Thermal Comfort,31.62
29.41,48.76,33.6,51.51,30.04,38.02,17.48,4.19,2.75,1,High Heat Stress Risk,34.3
28.57,80.52,35.48,84.49,33.67,62.0,24.88,6.91,3.97,1,High Heat Stress Risk,36.23
26.3,86.53,27.34,91.67,28.62,31.94,23.87,1.04,5.14,1,High Heat Stress Risk,30.39
26.51,62.05,31.9,61.44,27.6,37.28,18.64,5.39,-0.61,0,Optimal Thermal Comfort,30.45
27.17,74.64,35.66,66.58,29.58,50.75,22.26,8.49,-8.06,0,Optimal Thermal Comfort,32.48
26.44,78.77,31.61,85.54,28.47,45.27,22.45,5.17,6.77,1,High Heat Stress Risk,31.14
30.66,52.72,35.5,62.24,32.58,47.75,19.88,4.84,9.52,1,High Heat Stress Risk,36.11
35.4,55.93,39.62,64.04,44.26,64.56,25.24,4.22,8.11,1,High Heat Stress Risk,41.84
24.88,77.39,25.47,84.8,25.44,26.29,20.64,0.59,7.41,1,High Heat Stress Risk,27.92
21.79,83.06,29.11,91.89,22.19,37.95,18.78,7.32,8.83,1,High Heat Stress Risk,27.42
26.66,69.04,29.46,85.21,28.23,37.39,20.5,2.8,16.17,0,Optimal Thermal Comfort,31.26
36.8,51.0,42.16,58.07,45.74,69.92,24.97,5.36,7.07,1,High Heat Stress Risk,43.67
23.95,86.84,24.55,91.03,24.67,25.44,21.62,0.6,4.19,1,High Heat Stress Risk,27.16
33.23,55.36,34.72,61.75,38.46,45.05,23.05,1.49,6.39,1,High Heat Stress Risk,39.4
33.38,57.81,40.88,70.66,39.69,77.04,23.91,7.5,12.85,1,High Heat Stress Risk,39.32
24.9,66.28,28.3,85.37,25.18,33.83,18.17,3.4,19.09,0,Optimal Thermal Comfort,29.35
29.16,81.43,36.7,85.22,35.52,68.98,25.64,7.54,3.79,1,High Heat Stress Risk,33.97
33.19,72.67,37.21,81.92,45.29,68.82,27.6,4.02,9.25,1,High Heat Stress Risk,38.02
25.56,67.19,25.52,78.22,25.93,26.17,19.01,-0.04,11.03,0,Optimal Thermal Comfort,29.9
26.23,67.79,32.48,68.85,27.53,41.4,19.79,6.25,1.06,0,Optimal Thermal Comfort,30.77
24.79,62.54,27.63,71.2,24.96,30.11,17.14,2.84,8.66,0,Optimal Thermal Comfort,28.29
23.14,68.98,28.95,66.48,23.31,31.99,17.13,5.81,-2.5,0,Optimal Thermal Comfort,27.0
24.53,30.38,28.79,25.61,23.83,27.49,5.98,4.26,-4.77,0,Optimal Thermal Comfort,29.37
22.35,58.29,23.0,69.54,22.16,23.17,13.75,0.65,11.25,0,Optimal Thermal Comfort,25.33
27.13,65.02,31.71,70.64,28.65,39.79,19.97,4.58,5.62,0,Optimal Thermal Comfort,31.8
24.07,47.61,33.33,57.63,23.78,39.5,12.24,9.26,10.02,0,Optimal Thermal Comfort,29.08
27.89,66.83,33.22,75.19,30.06,46.59,21.14,5.33,8.36,1,High Heat Stress Risk,31.43
21.09,59.44,25.16,60.62,20.81,25.31,12.87,4.07,1.18,0,Optimal Thermal Comfort,23.76
28.26,83.94,34.93,92.1,33.45,64.89,25.28,6.67,8.16,1,High Heat Stress Risk,33.75
30.17,81.66,34.85,80.91,38.69,56.48,26.67,4.68,-0.75,1,High Heat Stress Risk,34.84
19.42,56.18,24.11,75.11,18.88,24.54,10.46,4.69,18.93,0,Optimal Thermal Comfort,23.83
28.42,60.11,30.11,58.44,30.1,32.73,19.92,1.69,-1.67,1,High Heat Stress Risk,33.66
31.67,61.08,36.4,68.11,36.63,54.47,23.23,4.73,7.03,1,High Heat Stress Risk,37.67
22.4,56.35,28.98,57.04,22.17,30.56,13.28,6.58,0.69,0,Optimal Thermal Comfort,28.11
33.36,64.44,35.63,77.22,42.21,57.46,25.72,2.27,12.78,1,High Heat Stress Risk,38.64
28.59,52.52,36.07,58.54,29.42,47.56,17.91,7.48,6.02,0,Optimal Thermal Comfort,34.49
24.32,47.87,28.31,52.48,24.06,29.06,12.55,3.99,4.61,0,Optimal Thermal Comfort,28.13
26.79,69.78,28.95,84.68,28.49,35.64,20.8,2.16,14.9,0,Optimal Thermal Comfort,32.97
29.12,69.87,35.62,78.59,32.97,58.38,23.04,6.5,8.72,1,High Heat Stress Risk,35.95
27.29,51.95,30.83,64.32,27.83,35.57,16.54,3.54,12.37,0,Optimal Thermal Comfort,31.92
29.05,73.19,34.99,74.33,33.45,52.88,23.75,5.94,1.14,1,High Heat Stress Risk,34.59
23.5,54.11,27.03,52.07,23.32,27.58,13.68,3.53,-2.04,0,Optimal Thermal Comfort,28.57
27.64,65.16,31.71,74.47,29.45,41.17,20.49,4.07,9.31,0,Optimal Thermal Comfort,32.29
21.63,72.25,26.96,78.36,21.74,29.5,16.41,5.33,6.11,0,Optimal Thermal Comfort,25.18
26.58,61.58,31.45,74.78,27.66,40.47,18.58,4.87,13.2,0,Optimal Thermal Comfort,31.95
23.57,67.68,23.18,75.58,23.75,23.53,17.24,-0.39,7.9,0,Optimal Thermal Comfort,27.11
24.2,55.54,25.83,65.58,24.13,26.18,14.73,1.63,10.04,0,Optimal Thermal Comfort,28.21
31.7,59.54,38.03,55.87,36.25,52.29,22.83,6.33,-3.67,1,High Heat Stress Risk,36.78
31.15,59.43,35.04,82.09,35.02,58.15,22.29,3.89,22.66,1,High Heat Stress Risk,35.12
29.31,52.67,32.31,59.94,30.44,37.79,18.62,3.0,7.27,1,High Heat Stress Risk,34.33
22.85,59.79,23.92,73.52,22.75,24.29,14.61,1.07,13.73,0,Optimal Thermal Comfort,27.12
25.8,42.64,27.51,44.87,25.55,27.56,12.13,1.71,2.23,0,Optimal Thermal Comfort,29.76
31.61,55.86,31.16,66.67,35.07,37.02,21.7,-0.45,10.81,1,High Heat Stress Risk,37.36
27.54,58.44,31.51,57.17,28.65,35.2,18.64,3.97,-1.27,0,Optimal Thermal Comfort,31.74
35.81,58.8,38.64,70.69,46.9,66.01,26.46,2.83,11.89,1,High Heat Stress Risk,40.81
